frame,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,Xa,Ya,Xb,Yb,Xc,Yc,Xd,Yd,Xe,Ye,Xf,Yf,Xg,Yg
378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.28261,138.59566,218.54903,217.39215,165.525,180.78125,297.83154,298.81015,583.1803,323.15985,207.17969,383.14844,555.15533,405.5631
379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.27193,140.05263,217.4619,217.11905,163.23653,178.98503,298.10513,299.34616,581.9964,321.80936,206.98227,383.4858,553.0373,406.8632
380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.58621,141.11208,217.84952,219.03398,163.4399,178.68033,299.8,299.84738,585.7353,321.12744,207.57895,383.5658,552.51434,409.39954
381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.82867,140.62587,217.54347,217.42754,161.40475,177.85449,300.47174,298.4548,587.375,321.125,205.15323,384.87097,551.903,408.2015
382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.56818,138.24243,219.5,216.18852,159.89674,178.68478,301.29208,298.09406,579.25,322.09146,204.0238,385.11905,553.6268,409.4202
383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.725,138.675,219.09813,217.9299,159.90572,179.03143,301.13266,296.4949,579.2964,320.06287,204.90152,390.21213,553.4216,409.9853
384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.09459,139.15765,220.18355,215.89873,163.41176,179,299.5,297.15195,580.4295,319.9936,201.95653,387.57608,554.1684,408.80612
385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.5137,137.4863,221.36667,215.45555,159.37166,178.70856,297.27084,293.20312,580.0359,319.84253,201.50781,388.03125,555.34,408.475
386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.69008,138.20248,219.52667,213.92667,160.60857,180.39714,298.61942,292.96268,580.6579,322.1767,198.80232,387.33722,555.85535,409.59644
387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.25735,136.16176,220.63095,213.89285,160.0449,180.93712,298.86755,296.127,579.3205,322.6282,198.71053,387.04385,554.7174,409.4855
388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.72536,136.19719,219.83884,210.83058,157.43167,179.88509,300.8817,299.46237,579.5062,325.0875,197.94531,386.70312,551.7772,409.62375
389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.93512,138.34734,219.8806,209.48508,157.41667,177.98215,301.4337,297.7806,581.65454,322.57272,197.08904,387.274,552.80493,408.28925
390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.73358,137.07664,219.52325,210.12791,157.41812,178.97368,302.1216,295.01352,582.56854,324.6543,198.13252,385.2289,554.06134,408.43396
391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.5,141.03152,219.80579,207.88017,158.75308,177.98148,302.45212,295.5,582.70996,326.6547,198.6579,384.35715,554.46295,411.4861
392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.07936,141.93651,219.85037,207.37592,160.39888,178.69662,300.7092,294.2551,580.8871,327.16452,196.61539,384,554.5804,410.375
393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.52353,140.9,219.08763,208.53093,162.60843,178.30121,299.2857,297.05612,580.208,328.36133,200.85811,381.9527,555.4493,411.29724
394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.12318,138.47826,217.71213,208.33838,162.64375,177.36874,298.16498,297.72842,582.3125,331.13126,200.24483,381.2655,553.5829,410.71243
395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.25,137.90909,218.8983,207.40678,162.03987,179.29141,295.32977,297.43616,580.6177,330.79413,200.4084,381.5458,552.1039,409.44202
396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.14407,139.48305,218.96753,207.61688,161.40729,178.14238,295.75522,298.16147,580.6017,334.24576,197.74626,383.01492,551.3551,408.03622
397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.15334,137.92667,220.3819,208.24803,161.10947,176.79585,293.65762,298.7463,581.2292,334.71527,197.59027,384.31946,551.78424,406.7132
398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.23729,136.81355,222.38722,206.56015,161.38397,180.12431,297.02042,300.0306,582.0625,335.3125,197.63393,383.2232,551.9176,405.03845
399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.14655,138.30173,220.35841,205.3938,157.61377,184.32036,295.55978,299.07608,580.5,335.77643,200.67886,385.32114,552.0026,403.18784
400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.2686,140.77272,222.18182,207.73485,155.91379,183.97127,294.18527,299.1193,582.82654,336.86734,200.47093,385.83722,549.8777,401.28723
401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.12044,138.77737,221.52919,208.95985,156.85883,184.68823,296.6726,300.8869,584.00854,336.86,202.39726,389.58218,551.6786,399.30612
402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.54688,137.64062,223.5,209.4026,156.93712,181.61377,300.04272,302.74625,584.2184,335.43677,203.2381,388.46826,549.47046,398.2931
403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.35841,137.06638,225.00725,210.73189,158.37283,181.15318,298.24738,301.6316,584.8956,332.6099,199.95454,389.86365,549.4758,397.5338
404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.41791,138.93283,224.5354,209.73009,160.1628,180.47675,297.69513,301.12927,584.902,332.13235,203.66,393.07,549.06396,396.9076
405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.46227,137.18867,226.89215,211.06863,160.64035,179.24854,298.125,299.85938,584.7222,332.23685,204.88461,395.42307,549.78,399.235
406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.47015,137.44775,220.68321,210.20993,159.68788,177.86969,297.5259,298.05957,586.05493,332.51157,200.91844,391.42908,549.53143,398.85602
407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.19531,140.49219,219.20866,210.45276,158.20503,177.52158,299.15262,297.67368,585.67365,334.2126,201.35715,391.4916,548.5707,399.82324
408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.76282,138.8077,220.03595,210.67647,156.46022,176.66478,297.8317,296.24146,585.21875,331.98126,198.70863,390.44244,548.5542,397.0271
409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.95578,140.4932,219.90361,210.89157,155.33784,175.16487,295.72797,295.96115,585.586,329.6613,200.43182,393.5303,546.87683,397.50482
410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.72942,140.10588,219.98666,211.11333,153.92697,174.42697,295.9,295.6282,587.1283,330.08408,200.5921,392.5263,545.84906,400.09906
411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.35257,141.60898,220.58589,210.5368,153.05556,175.65942,295.11652,295.07767,586.06683,329.92395,201.97458,391.8277,546.05505,402.02753
412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.14072,140.81737,216.62366,208.36559,153.79843,176.25392,295.60294,295.80884,588.0023,328.97003,202.73418,391.40506,545.02765,401.68723
413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.2707,139.09236,215.84848,206.08586,154.28847,173.64903,294.11365,293.8682,590.3533,329.75543,203.51888,392.17294,547.393,400.90466
414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.73863,139.42613,214.67949,207.57692,154.63705,174.41878,294.6809,293.30905,592.8,330.4,201.56944,392.35416,547.6888,400.33936
415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.18852,141.0246,217.14943,203.29884,154.41765,174.54706,295.86322,293.84976,592.8209,330.16046,203.75,392.425,548.85425,400.787
416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.78804,136.95108,217.58197,200.43443,154.52907,171.53488,296.92523,295.99533,591.7217,329.28775,204.20454,390.2216,549.62714,400.2966
417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.71196,136.82608,218.08084,201.48204,154.58125,173.99374,297.00754,296.06784,591.8653,327.57764,203.21085,390.8494,549.98706,400.1595
418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.14,139.10571,216.88968,199.65024,152.98969,172.1134,298.77853,296.88812,592.5929,326.54868,204.36432,389.0578,549.5278,400.18518
419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.95078,143.03886,215.10162,199.2317,152.72873,173.24467,299.34018,299.11188,594.5,326.58334,203.21779,391.0399,548.53687,399.87787
420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.77513,142.57936,213.5,200.73027,152.79897,174.07732,299.632,299.6929,594.367,323.93616,202.68634,390.36957,548.6394,401.04327
421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.875,141.25,214.38321,202.16423,151.13736,174.51648,298.71393,302.5945,594.5111,327.2,204.36957,392.1149,548.6735,402.04794
422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.0337,141.26967,213.82335,201.0509,150.13095,172.1131,300.095,301.81,594.56915,328.77658,203.03247,394.52597,548.64215,398.84314
423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.91402,140.8121,211.92465,199.52055,149.87013,172.5974,300.2377,303.10657,594.4085,329.90244,204.26315,395.8092,550.01483,395.99506
424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.18494,144.21918,212.15248,203.38652,150.78302,172.55661,300.7069,301.7069,593.9294,330.79944,203.32051,397.48077,550.91205,394.95227
425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.74539,143.12576,212.28986,205.36232,151.55814,175.34883,301.03796,302.6266,596.298,331.30304,204.475,397.8625,550.4257,391.79208
426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.31169,142.31169,211.10811,204.69595,151.98027,178.42763,301.1973,299.9054,594.6622,332.98648,202.84966,398.2762,547.7624,392.14853
427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.95454,141.54546,213.27632,205.50658,150.73178,177.30795,300.9171,300.85828,596.57227,332.9518,203.125,398.88235,549.36316,392.8
428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.86905,141.54762,214.42728,205.8091,150.207,176.61465,300.90475,300.17856,598.87115,334.66495,202.97368,398.1316,550.9774,392.77637
429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.86748,140.16264,216.36874,205.11874,151.59494,176,300.65533,301.49515,599.63916,334.35568,201.35715,399.7795,551.2912,392.511
430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.15318,141.65607,217.53636,205.51212,151.33615,174.5904,299.68073,302.18674,598.14966,334.793,198.65753,400.4041,551.56415,392.35562
431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.11617,144.11617,216.85484,204.48924,150.48112,172.24214,299.63953,304.007,599.6484,333.3901,198.25438,400.06726,551.0417,389.125
432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.71466,141.46335,217.8522,203.99057,150.32455,171.97954,299.2449,304.7857,597.2273,336.92245,198.58235,398.51764,550.6762,388.0619
433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.53242,138.11621,216.44536,202.93169,149.86508,173.65874,298.46097,304.59756,597.1256,334.63794,198.52469,398.68518,550.25946,385.44812
434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.77174,137.21739,214.79507,202.51639,149.17188,173.77605,299.19,302.875,597.2177,331.68182,198.25641,398.7564,547.6756,383.1195
435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.79546,137.70454,214.82,202.28857,150.75424,174.72034,300.01367,302.3798,598.4375,331.49478,200.86586,397.85974,548.06744,382.15582
436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.65228,138.67259,213.86905,199.94048,149.6407,177.31407,299.72928,304.15366,598.1682,333.23734,202.18098,398.71472,549.9218,380.77487
437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.07143,138.62,215.66565,201.0092,150.60179,177.5,299.70953,304.1619,598.4758,331.0024,201.61905,394.9345,551.4323,379.98438
438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.07396,139.76036,216.95638,200.60068,149.20285,176.36285,299.41037,302.1887,599.06,330.505,200.71085,396.03613,551.2264,376.9975
439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.9939,141.93292,215.30357,200.50595,151.1923,177.0858,302.36224,303.0306,600.2862,328.3113,201.36755,398.39404,550.99744,379.57108
440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.7514,143.3715,213.06963,201.3038,152.30682,177.69318,300.19232,298.94617,599.2727,328.46103,202.26543,399.84567,548.82666,379.9623
441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.10588,142.81764,214.39375,199.8375,153.54968,177.24535,298.80588,300.5353,601.55457,326.35455,200.86208,399.24713,549.57245,379.28745
442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.12251,141.0894,212.50568,200.6875,154.0618,178.19101,299.32104,301.03683,603.5345,323.9207,201.77058,400.15295,551.09314,378.55884
443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.2,143.51428,212.86487,198.98648,154.13637,179.9,297.81708,302.65854,603.0197,325.0329,198.97096,399.80322,551.23157,378.67896
444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.37273,143.70909,212.53763,198.94086,154,177.52817,298.54254,303.18085,600.91174,325.52942,198.77219,399.358,550.9,377.51025
445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.74828,142.27242,213.51724,200.45403,154.38344,177.53067,295.60715,302.45535,602.4023,327.22415,198.8292,401.53726,549.12067,377.11575
446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.62057,144.45744,215.80637,199.18208,154.46132,176.40056,297.3466,302.23294,605.6958,325.35315,200.19887,401.875,551.9792,377.78647
447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.16447,144.51973,216.16667,198.79507,152.90837,176.33246,295.8149,303.66574,602.739,324.6069,199.27124,402.51306,550.0657,379.45456
448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.02353,143.21176,213.33333,199.21875,152.83153,175.58153,299.4014,303.26056,603.2101,322.5414,200.75882,402.44705,549.15674,377.48508
449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.93225,141.65485,214.32967,196.98352,153.06383,175.57979,292.13068,303.46024,599.11,323.57,201.57866,402.34833,550.173,375.37677
450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.57771,141.38083,212.5625,197.66478,152.26572,177.44858,289.47525,303.02475,598.7222,324.99496,201.4892,400.6081,551.8198,375.2883
451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.64285,143.54762,211.63612,198.92409,152.46175,180.10655,291.83026,303.2156,598.67645,323.30884,202.34746,398.05933,552.39954,374.189
452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.64943,146.55746,210.09538,201.263,154.52072,182.39638,290.7383,304.8318,597.4337,321.12048,200.71277,400.1915,554.2183,373.70657
453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.14772,147.38068,210.73164,201.47176,156.74623,184.80653,291.71027,302.28973,597.91797,321.13492,198.60928,397.11203,553.71173,372.37387
454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.75824,146.54396,210.66884,201.69481,157.90816,183.29082,293.56213,303.95197,600.09296,321.64572,199.99268,398.40244,554.0403,372.4052
455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.75,149.01111,210.98366,202.93137,158.6047,182.96074,293.62354,302.08823,601.4,319.15714,198.83333,401.89285,555.0888,372.41122
456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.7282,148.02348,213.12209,202.95349,158.91891,185.66891,291.8875,299.45,603.6312,318.11874,199.5061,402.17075,554.88806,372.43036
457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.81334,147.26,213.28378,203.22298,159.1012,184.3631,290.61206,300.97415,602.0103,320.02414,198.74837,401.13397,555.6701,370.74744
458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.33594,148.10938,211.25974,201.03247,157.23529,183.73529,290.92255,302.11267,601.05945,320.0944,200.90666,401.72665,555.4086,370.6971
459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.91727,148.23381,209.17326,198.80693,157.22289,182.8494,288.91238,301.99484,604.9894,319.6383,201.8718,402.80768,556.8016,369.64816
460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.07895,149.92982,209.87662,198.16884,154.04271,181.78644,292.30316,303.5,604.47424,319.5567,204.11272,401.30923,556.5,371.53174
461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.9671,148.67105,211.26537,198.47206,155.82,181.80286,290.26974,301.03946,605.2277,316.53467,205.23714,400.16858,557.37866,373.8398
462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.65294,146.77647,209.47386,198.63725,156.64778,182.06157,291.87357,300.9885,608.4226,314.50644,209.1044,401.13736,560.43365,371.52844
463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.72641,150.48743,209.1387,200.26775,157.17677,180.21718,293.10205,304.08163,609.1491,317.39474,205.02406,402.3663,560.3036,372.41965
464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.41406,151.75,207.6298,199.375,156.5577,179.4423,292.5396,302.03467,607.9619,317.18527,204.29892,402.59238,559.2032,372.22147
465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.17252,150.97368,206.15761,200.13586,157.43689,177.60194,293.60556,305.34445,606.39746,317.90512,205.53703,402.70105,557.72015,372.97705
466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.56369,150.67198,206.93716,200.4235,158.62746,177.79411,294.9939,306.72562,605.1322,318.39655,204.51666,402.12778,558.3461,373.73557
467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.57639,147.72223,208.1114,201.48964,161.68848,176.48953,295.23938,309.32425,605.8898,315.37692,205.27596,403.5929,557.6896,373.49527
468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.66,145.70667,207.80121,201.62651,162.99474,174.03159,293.3,304.66876,608.3011,314.55914,206.33333,402.41974,557.5108,372.31082
